1.218727882951498032e-02,0.000000000000000000e+00,2.398365549743175507e-02,7.213763892650604248e-04,1.358147803694009781e-02,1.116311643272638321e-02,1.076294481754302979e-02,6.166629958897829056e-03,1.788546703755855560e-02,0.000000000000000000e+00,1.621579937636852264e-02,2.526198141276836395e-02,0.000000000000000000e+00,6.282885093241930008e-03,0.000000000000000000e+00,3.169386088848114014e-02,1.157293654978275299e-02,5.903311539441347122e-03,0.000000000000000000e+00,8.988842368125915527e-03,2.174480818212032318e-02,2.832118887454271317e-03,1.219811756163835526e-02,7.631800603121519089e-03,1.951538957655429840e-02,1.252044923603534698e-02,1.054998394101858139e-02,2.827026182785630226e-03,1.288945507258176804e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.289783395826816559e-02,1.999312639236450195e-02,2.961397403851151466e-03,1.313182245939970016e-02,8.060646243393421173e-03,3.056041337549686432e-02,1.832846173783764243e-04,0.000000000000000000e+00,3.587805479764938354e-02,0.000000000000000000e+00,5.980095826089382172e-03,1.231881044805049896e-02,3.607919672504067421e-03,1.839075237512588501e-02,1.103960908949375153e-02,0.000000000000000000e+00,1.788208726793527603e-03,1.527087576687335968e-02,1.097363606095314026e-02,5.308658350259065628e-03,0.000000000000000000e+00,8.842108771204948425e-03,1.865058951079845428e-02,6.224132608622312546e-03,0.000000000000000000e+00,4.822958726435899734e-03,2.800133544951677322e-03,5.468216259032487869e-03,1.479000132530927658e-02,1.577430777251720428e-02,1.431944128125905991e-02,1.646946929395198822e-02,1.717962324619293213e-02,7.224541157484054565e-03,4.724552389234304428e-03,2.127762138843536377e-02,1.202930789440870285e-02,1.499772444367408752e-02,2.000310085713863373e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.160908117890357971e-02,2.562305517494678497e-02,0.000000000000000000e+00,2.742636203765869141e-02,3.626939607784152031e-03,1.847287826240062714e-02,0.000000000000000000e+00,1.060465071350336075e-02,9.820627048611640930e-03,0.000000000000000000e+00,1.025815261527895927e-03,0.000000000000000000e+00,1.273725926876068115e-02,2.465957403182983398e-02,0.000000000000000000e+00,1.279523782432079315e-02,1.033412571996450424e-02,1.213513221591711044e-02,8.388262242078781128e-03,2.129781432449817657e-02,5.308021325618028641e-03,0.000000000000000000e+00,6.743264850229024887e-03,1.122329570353031158e-02,1.140213478356599808e-02,1.477193366736173630e-02,1.097084023058414459e-02,0.000000000000000000e+00
2.393668517470359802e-02,1.222386211156845093e-02,1.978753507137298584e-02,9.671647101640701294e-03,1.220480166375637054e-02,1.440888643264770508e-02,1.972917653620243073e-02,1.078552473336458206e-02,9.261490777134895325e-03,1.537877507507801056e-02,9.466356597840785980e-03,1.676483452320098877e-02,1.813833042979240417e-02,6.288487929850816727e-03,0.000000000000000000e+00,2.199105732142925262e-02,1.093402132391929626e-02,1.227531675249338150e-02,1.115962490439414978e-02,7.773214951157569885e-03,2.683527953922748566e-02,0.000000000000000000e+00,1.440843008458614349e-02,1.500159315764904022e-02,0.000000000000000000e+00,1.229584310203790665e-02,8.061417378485202789e-03,1.850443892180919647e-02,1.147844083607196808e-02,2.118973061442375183e-02,6.218349095433950424e-03,0.000000000000000000e+00,2.061889693140983582e-02,9.003756567835807800e-03,7.895569317042827606e-03,5.602858029305934906e-03,2.515851706266403198e-02,2.496796427294611931e-03,6.200639065355062485e-03,2.330178022384643555e-02,1.060602720826864243e-02,1.664101891219615936e-02,1.153348945081233978e-02,9.360921569168567657e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.131056458689272404e-03,0.000000000000000000e+00,1.358362939208745956e-02,6.598231382668018341e-03,1.751494221389293671e-02,1.120562851428985596e-02,9.482141584157943726e-03,1.179975550621747971e-02,7.809350732713937759e-03,9.568879380822181702e-03,1.585602387785911560e-02,7.332828827202320099e-03,1.155930664390325546e-02,8.080094121396541595e-03,1.217602286487817764e-02,8.116924203932285309e-03,0.000000000000000000e+00,8.450511842966079712e-03,0.000000000000000000e+00,1.076984126120805740e-02,7.187647745013237000e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.984379790723323822e-02,9.977329522371292114e-03,8.523833937942981720e-03,1.860082149505615234e-02,1.163070905022323132e-03,2.308033779263496399e-02,0.000000000000000000e+00,9.111059829592704773e-03,1.170529797673225403e-02,1.488843932747840881e-02,0.000000000000000000e+00,2.228175848722457886e-02,4.392501432448625565e-03,0.000000000000000000e+00,8.272523991763591766e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.614614576101303101e-02,1.308194920420646667e-02,1.594258844852447510e-02,0.000000000000000000e+00,3.778580809012055397e-03,0.000000000000000000e+00,9.601852856576442719e-03,1.279504876583814621e-02,1.251136604696512222e-02,1.805592514574527740e-02,1.342952717095613480e-02,0.000000000000000000e+00
6.379977799952030182e-03,1.158498413860797882e-02,1.034563034772872925e-02,6.366137531585991383e-04,8.495533838868141174e-03,1.609914191067218781e-02,8.360506035387516022e-03,7.709390949457883835e-03,7.908681407570838928e-03,1.983356662094593048e-02,1.037736609578132629e-02,2.025312185287475586e-02,7.232345640659332275e-03,1.348495204001665115e-02,0.000000000000000000e+00,2.600685320794582367e-02,1.056507322937250137e-02,1.731293648481369019e-02,3.889468964189291000e-03,5.595790687948465347e-03,2.378875855356454849e-03,2.190082799643278122e-03,1.635455526411533356e-02,1.436782535165548325e-02,1.885095797479152679e-02,1.428872905671596527e-02,7.996976375579833984e-03,0.000000000000000000e+00,9.972447529435157776e-03,2.277866750955581665e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.372981235384941101e-02,1.195200253278017044e-02,5.973695777356624603e-03,0.000000000000000000e+00,1.180048286914825439e-02,5.707808770239353180e-03,1.800242625176906586e-02,0.000000000000000000e+00,1.910456339828670025e-04,2.003980986773967743e-02,1.216821279376745224e-02,0.000000000000000000e+00,1.653723232448101044e-02,0.000000000000000000e+00,9.957507252693176270e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.020074728876352310e-02,1.345287449657917023e-02,2.503463625907897949e-02,1.320748217403888702e-02,1.069605816155672073e-02,6.121966056525707245e-03,0.000000000000000000e+00,5.811852402985095978e-03,3.485413966700434685e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.758343730121850967e-03,9.297174401581287384e-03,1.273406669497489929e-02,1.941279694437980652e-02,3.329401137307286263e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.332526311278343201e-03,0.000000000000000000e+00,2.342527173459529877e-02,3.199598938226699829e-02,1.047883648425340652e-02,7.990510202944278717e-03,1.869314908981323242e-02,7.008366752415895462e-03,2.566658146679401398e-02,0.000000000000000000e+00,1.754523813724517822e-02,1.485842745751142502e-02,2.077109366655349731e-02,2.051594480872154236e-02,2.061980031430721283e-02,0.000000000000000000e+00,1.831130310893058777e-02,0.000000000000000000e+00,2.114114351570606232e-02,9.345710277557373047e-03,0.000000000000000000e+00,6.262793205678462982e-03,1.598844677209854126e-02,0.000000000000000000e+00,9.417473338544368744e-03,1.188042480498552322e-02,1.233491394668817520e-02,6.791009567677974701e-03,4.538218490779399872e-03,1.638044975697994232e-02,0.000000000000000000e+00,2.302299253642559052e-02,2.082948200404644012e-02
0.000000000000000000e+00,1.574236713349819183e-02,2.872073091566562653e-02,8.569866418838500977e-03,1.536094211041927338e-02,7.762205787003040314e-03,8.819456212222576141e-03,1.180913951247930527e-02,5.199337843805551529e-03,1.299100276082754135e-02,1.725046522915363312e-02,0.000000000000000000e+00,9.725783951580524445e-03,0.000000000000000000e+00,8.072132244706153870e-03,1.797654666006565094e-02,1.162967924028635025e-02,1.687209121882915497e-02,9.349144995212554932e-03,1.008366420865058899e-02,9.254592470824718475e-03,5.847529042512178421e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.638874016702175140e-02,1.527049113065004349e-02,6.815477740019559860e-03,0.000000000000000000e+00,1.261092070490121841e-02,2.749465964734554291e-02,1.336748059839010239e-02,1.501357555389404297e-02,1.233796309679746628e-02,1.836495846509933472e-02,0.000000000000000000e+00,1.597944879904389381e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.267607789486646652e-02,0.000000000000000000e+00,1.244632061570882797e-02,1.308506727218627930e-02,1.399494428187608719e-02,4.793168045580387115e-03,1.270777732133865356e-02,9.862327016890048981e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.651001699268817902e-02,1.740248873829841614e-02,1.524816080927848816e-02,2.405267581343650818e-02,1.210706494748592377e-02,9.389760904014110565e-03,1.273550745099782944e-02,9.153109975159168243e-03,7.892928086221218109e-03,8.355389349162578583e-03,3.289227606728672981e-03,1.649889908730983734e-02,7.441408466547727585e-03,0.000000000000000000e+00,2.286351285874843597e-02,0.000000000000000000e+00,5.157541483640670776e-03,6.880835629999637604e-03,9.491103701293468475e-03,0.000000000000000000e+00,1.401674933731555939e-02,2.081590890884399414e-02,2.089364640414714813e-02,9.051457163877785206e-04,4.503451753407716751e-03,0.000000000000000000e+00,1.058622170239686966e-02,0.000000000000000000e+00,1.534434617497026920e-03,1.275996584445238113e-02,1.197766885161399841e-02,2.001947164535522461e-02,1.760053448379039764e-02,7.403072435408830643e-03,5.959994625300168991e-03,1.570739224553108215e-02,1.700928248465061188e-02,1.137136388570070267e-02,0.000000000000000000e+00,1.583043299615383148e-02,6.664862856268882751e-03,1.543118525296449661e-02,1.689584925770759583e-02,0.000000000000000000e+00,5.477384664118289948e-03,1.630792394280433655e-02,2.185123600065708160e-02,4.151868168264627457e-03,1.447203755378723145e-02,0.000000000000000000e+00,7.483621127903461456e-03,8.035089820623397827e-03
0.000000000000000000e+00,2.083906345069408417e-02,2.285488508641719818e-02,7.145565468817949295e-03,1.941455714404582977e-02,1.652034930884838104e-02,1.195699907839298248e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.703951723873615265e-03,2.188496477901935577e-02,1.378063391894102097e-02,0.000000000000000000e+00,5.979327950626611710e-03,6.365244742482900620e-03,0.000000000000000000e+00,1.131768804043531418e-02,1.445360295474529266e-02,7.844847626984119415e-03,8.412525057792663574e-03,0.000000000000000000e+00,5.205503664910793304e-03,0.000000000000000000e+00,6.020348053425550461e-03,1.992852985858917236e-02,1.139306835830211639e-02,1.057971082627773285e-02,1.045977976173162460e-02,1.010983251035213470e-02,1.872237026691436768e-02,1.302624866366386414e-02,2.071676589548587799e-02,1.784303598105907440e-02,3.555283648893237114e-03,1.655976055189967155e-03,8.231098763644695282e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.103013219311833382e-03,1.881330087780952454e-02,7.809294853359460831e-03,1.716433279216289520e-02,0.000000000000000000e+00,1.255144085735082626e-02,1.143697556108236313e-02,1.499475259333848953e-02,2.784449607133865356e-02,4.316933453083038330e-03,1.499015931040048599e-02,1.673886552453041077e-02,0.000000000000000000e+00,2.745250985026359558e-02,7.358196191489696503e-03,0.000000000000000000e+00,1.242650765925645828e-02,7.337746210396289825e-03,1.234408095479011536e-02,0.000000000000000000e+00,7.053642999380826950e-03,1.491447631269693375e-02,1.861792430281639099e-02,1.370015088468790054e-02,1.954550854861736298e-02,2.125551737844944000e-02,9.141356684267520905e-03,0.000000000000000000e+00,1.317985169589519501e-02,6.636392790824174881e-03,0.000000000000000000e+00,5.016574636101722717e-03,3.108573704957962036e-02,1.005700789391994476e-03,5.509939044713973999e-03,2.158497460186481476e-02,2.434030547738075256e-02,3.433597087860107422e-02,2.096769865602254868e-03,0.000000000000000000e+00,1.570459827780723572e-02,1.213890966027975082e-02,1.055372226983308792e-02,8.577550761401653290e-03,1.825120416469871998e-03,1.094967126846313477e-02,6.328460760414600372e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.114765647798776627e-02,1.643327437341213226e-02,8.970285765826702118e-03,1.266826130449771881e-02,0.000000000000000000e+00,3.151740180328488350e-03,1.165184099227190018e-02,1.270382944494485855e-02,8.595556952059268951e-03,0.000000000000000000e+00,1.169795915484428406e-02,1.727639883756637573e-02,0.000000000000000000e+00
1.940239965915679932e-02,0.000000000000000000e+00,1.788122393190860748e-02,7.656633388251066208e-04,1.150137651711702347e-02,7.575816009193658829e-03,1.507165282964706421e-02,5.595650523900985718e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.574633643031120300e-02,0.000000000000000000e+00,2.231840742751955986e-03,0.000000000000000000e+00,1.323767937719821930e-02,3.408377990126609802e-02,0.000000000000000000e+00,2.436315407976508141e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.476189773529767990e-02,0.000000000000000000e+00,1.027939189225435257e-02,2.415969967842102051e-02,0.000000000000000000e+00,1.894416287541389465e-02,6.629330571740865707e-03,1.189260184764862061e-02,7.649561390280723572e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.740674652159214020e-02,1.213878486305475235e-02,6.722590420395135880e-03,5.868509877473115921e-03,3.619227791205048561e-03,2.199072390794754028e-02,2.521799644455313683e-03,8.641561493277549744e-03,1.098653301596641541e-02,1.564898714423179626e-02,1.279317680746316910e-02,3.222789382562041283e-03,6.893904414027929306e-03,1.190162543207406998e-02,5.187919829040765762e-03,1.246412470936775208e-02,1.039675809442996979e-02,2.703750319778919220e-02,1.343272440135478973e-02,1.396000944077968597e-02,0.000000000000000000e+00,1.232877187430858612e-02,2.762777497991919518e-03,1.284133177250623703e-03,1.310588046908378601e-02,3.219542559236288071e-03,0.000000000000000000e+00,4.806071054190397263e-03,1.997346803545951843e-02,1.874594390392303467e-02,6.602284964174032211e-03,1.748386211693286896e-02,8.822176605463027954e-03,5.726890638470649719e-03,7.429784629493951797e-03,2.491339668631553650e-02,2.008229121565818787e-02,1.081308256834745407e-02,1.944231800734996796e-02,1.171099394559860229e-02,1.707811839878559113e-02,9.517025202512741089e-03,2.086432464420795441e-02,1.982412301003932953e-02,2.987815253436565399e-02,0.000000000000000000e+00,1.617324538528919220e-02,1.507181394845247269e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.157582528889179230e-02,1.112585142254829407e-02,1.462168060243129730e-02,7.802651263773441315e-03,2.415293455123901367e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.354029782116413116e-03,1.253818906843662262e-02,7.811123039573431015e-03,1.828088797628879547e-02,3.932899329811334610e-03,1.802850863896310329e-03,6.025646347552537918e-03,3.719019703567028046e-03,1.337174978107213974e-02,2.368315868079662323e-02,0.000000000000000000e+00,9.858651086688041687e-03
1.355186942964792252e-02,1.915611908771097660e-03,2.564710937440395355e-02,6.084715016186237335e-03,1.909022033214569092e-02,7.173950318247079849e-03,7.884600199759006500e-03,1.340231578797101974e-02,9.097990579903125763e-03,1.178151648491621017e-02,1.172370929270982742e-02,0.000000000000000000e+00,1.242828369140625000e-02,0.000000000000000000e+00,3.955784719437360764e-03,1.040695607662200928e-02,1.089786365628242493e-02,6.691766437143087387e-03,1.243086531758308411e-02,7.471997756510972977e-03,1.521730795502662659e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.503279782831668854e-02,1.302070729434490204e-02,5.539783742278814316e-03,1.793789677321910858e-02,1.046187058091163635e-02,0.000000000000000000e+00,1.928507722914218903e-02,1.493456307798624039e-02,0.000000000000000000e+00,2.097297273576259613e-02,0.000000000000000000e+00,1.627110410481691360e-03,1.275354996323585510e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.277224998921155930e-02,1.072490215301513672e-02,0.000000000000000000e+00,1.437981240451335907e-02,8.945963345468044281e-03,0.000000000000000000e+00,1.296694017946720123e-02,2.093986794352531433e-02,0.000000000000000000e+00,2.476413734257221222e-02,1.016749721020460129e-02,6.298852153122425079e-03,3.513202443718910217e-02,0.000000000000000000e+00,9.286431595683097839e-03,1.075696758925914764e-02,9.912041947245597839e-03,6.243119481950998306e-03,3.030505962669849396e-03,3.982542548328638077e-03,2.984660444781184196e-03,1.686216145753860474e-02,1.114790979772806168e-02,2.085285447537899017e-02,1.148746535181999207e-02,8.632943034172058105e-03,0.000000000000000000e+00,1.239194534718990326e-02,1.239161379635334015e-02,0.000000000000000000e+00,2.124840766191482544e-02,1.094749569892883301e-02,8.446199819445610046e-03,4.773200489580631256e-03,1.903065107762813568e-02,1.423087809234857559e-02,0.000000000000000000e+00,3.197323530912399292e-03,1.250509731471538544e-02,1.353327464312314987e-02,1.858029514551162720e-02,1.605319418013095856e-02,5.819693207740783691e-03,4.646312445402145386e-03,1.391393411904573441e-02,1.254535000771284103e-02,1.749280467629432678e-02,1.703710108995437622e-02,1.293710153549909592e-02,1.941760256886482239e-02,1.211249642074108124e-02,1.790700480341911316e-02,1.547394040971994400e-02,0.000000000000000000e+00,1.280894037336111069e-02,1.850924827158451080e-02,0.000000000000000000e+00,1.886395737528800964e-02,0.000000000000000000e+00,6.243085954338312149e-03,6.249237339943647385e-03
1.882800273597240448e-02,1.396843418478965759e-02,2.196231111884117126e-02,0.000000000000000000e+00,1.696349121630191803e-02,1.321986224502325058e-02,1.844551414251327515e-02,1.941804774105548859e-02,1.350624952465295792e-02,1.817169412970542908e-02,1.686929352581501007e-02,1.787224970757961273e-02,0.000000000000000000e+00,3.664577845484018326e-03,6.212333682924509048e-03,1.654514297842979431e-02,1.096904557198286057e-02,0.000000000000000000e+00,9.199183434247970581e-03,7.675494067370891571e-03,2.340943366289138794e-02,4.359081387519836426e-03,0.000000000000000000e+00,1.277265883982181549e-02,2.224980853497982025e-02,1.118355058133602142e-02,9.650924243032932281e-03,1.008367165923118591e-02,1.396380644291639328e-02,2.859171107411384583e-02,1.321297604590654373e-02,1.277867704629898071e-02,0.000000000000000000e+00,1.454991102218627930e-02,7.340746466070413589e-03,3.493817988783121109e-03,2.188111096620559692e-02,1.083195302635431290e-02,7.524604443460702896e-03,0.000000000000000000e+00,1.213470380753278732e-02,1.065118517726659775e-02,1.176805514842271805e-02,8.941532112658023834e-03,1.212703343480825424e-02,7.430284284055233002e-03,1.775253564119338989e-02,5.679689813405275345e-03,1.818705536425113678e-02,1.046597119420766830e-02,8.996465243399143219e-03,2.434509061276912689e-02,1.203837059438228607e-02,5.580038297921419144e-03,4.009576514363288879e-03,0.000000000000000000e+00,4.722732584923505783e-03,2.085670363157987595e-03,4.763713106513023376e-03,0.000000000000000000e+00,1.613263227045536041e-02,0.000000000000000000e+00,1.784354634582996368e-02,1.218944881111383438e-02,0.000000000000000000e+00,7.791699841618537903e-03,7.719371467828750610e-03,9.452042169868946075e-03,1.638918928802013397e-02,1.174640003591775894e-02,0.000000000000000000e+00,9.239468723535537720e-03,3.462580731138586998e-03,2.010658197104930878e-02,1.627437956631183624e-02,2.372013777494430542e-02,3.674545092508196831e-03,2.775481203570961952e-03,0.000000000000000000e+00,1.582216471433639526e-02,0.000000000000000000e+00,2.060140855610370636e-02,0.000000000000000000e+00,1.290504075586795807e-02,9.849088266491889954e-03,2.191627584397792816e-02,0.000000000000000000e+00,1.332501415163278580e-02,0.000000000000000000e+00,9.836728684604167938e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.027361489832401276e-02,1.062954310327768326e-02,1.057930942624807358e-02,8.783757686614990234e-03,1.209368370473384857e-02,1.181779615581035614e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.197840064764022827e-02,1.454975735396146774e-02,2.500407584011554718e-02,5.444025620818138123e-03,7.560693193227052689e-03,1.730825565755367279e-02,0.000000000000000000e+00,1.026976946741342545e-02,8.133402094244956970e-03,2.066721022129058838e-02,1.553498301655054092e-02,2.171605080366134644e-02,7.982440292835235596e-03,6.136951036751270294e-03,1.160012744367122650e-02,5.365493241697549820e-03,0.000000000000000000e+00,1.721421629190444946e-02,4.942012019455432892e-03,0.000000000000000000e+00,1.549066137522459030e-02,3.473614808171987534e-03,0.000000000000000000e+00,7.328611332923173904e-03,1.587051525712013245e-02,6.885203998535871506e-03,9.778114967048168182e-03,1.736440882086753845e-02,1.369970291852951050e-02,2.453844249248504639e-02,2.444372884929180145e-02,1.200887840241193771e-02,2.278655581176280975e-02,1.854061335325241089e-02,0.000000000000000000e+00,3.766400041058659554e-03,1.030755694955587387e-02,4.141966346651315689e-03,8.962074294686317444e-03,2.148331329226493835e-02,3.423750167712569237e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.045554876327514648e-02,1.384832337498664856e-02,0.000000000000000000e+00,2.095605246722698212e-02,0.000000000000000000e+00,8.256965316832065582e-03,2.369073778390884399e-02,1.232577860355377197e-02,8.141744881868362427e-03,7.117649540305137634e-03,0.000000000000000000e+00,9.163806214928627014e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.011061862111091614e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.401036418974399567e-02,0.000000000000000000e+00,8.818792179226875305e-03,8.166128769516944885e-03,1.475967559963464737e-02,4.200849682092666626e-03,1.468410715460777283e-02,0.000000000000000000e+00,3.632444143295288086e-02,8.210476487874984741e-03,0.000000000000000000e+00,2.135833725333213806e-02,1.147138699889183044e-02,9.464887902140617371e-03,7.090899161994457245e-03,8.796215057373046875e-03,1.573280990123748779e-02,1.907941885292530060e-02,1.601663231849670410e-02,1.829068735241889954e-02,5.794289521872997284e-03,2.310259267687797546e-03,3.520854981616139412e-03,2.025654539465904236e-02,1.886926218867301941e-02,1.455942634493112564e-02,1.035180408507585526e-02,1.367215439677238464e-02,1.481109764426946640e-02,1.728059910237789154e-02,9.978170506656169891e-03,0.000000000000000000e+00,1.848305016756057739e-02,6.127020809799432755e-03,1.502979375800350681e-05,4.602735396474599838e-03,0.000000000000000000e+00,1.422194112092256546e-02
0.000000000000000000e+00,1.309659052640199661e-02,4.768810234963893890e-03,5.563898943364620209e-03,1.241752319037914276e-02,1.473579276353120804e-02,1.630922779440879822e-02,8.075895719230175018e-03,6.658109370619058609e-03,4.560674540698528290e-03,8.676103316247463226e-03,1.996049471199512482e-02,1.117444876581430435e-02,1.386125292629003525e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.571053080260753632e-02,1.563526131212711334e-02,1.346224267035722733e-02,0.000000000000000000e+00,1.975844427943229675e-02,5.783811211585998535e-03,0.000000000000000000e+00,1.700795255601406097e-02,2.201291546225547791e-02,1.296723820269107819e-02,1.191784441471099854e-02,0.000000000000000000e+00,1.483753882348537445e-02,2.218582667410373688e-02,1.130803395062685013e-02,0.000000000000000000e+00,1.605513133108615875e-02,0.000000000000000000e+00,8.689743466675281525e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.488655900582671165e-03,8.261882700026035309e-03,1.778968609869480133e-02,8.818514645099639893e-03,1.094820350408554077e-02,9.936612099409103394e-03,9.156621061265468597e-03,3.352888626977801323e-03,1.328730396926403046e-02,2.769910544157028198e-02,5.935483146458864212e-03,7.592916954308748245e-03,2.003498189151287079e-02,1.195514947175979614e-02,2.703560329973697662e-02,5.771288182586431503e-03,2.656638622283935547e-03,9.668800979852676392e-03,1.001681108027696609e-02,0.000000000000000000e+00,3.170503536239266396e-03,2.856319770216941833e-03,1.086361985653638840e-02,1.481886487454175949e-02,1.513377483934164047e-02,1.388944499194622040e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.584205776453018188e-02,1.657852344214916229e-02,8.528627455234527588e-03,2.328766696155071259e-02,0.000000000000000000e+00,3.191955387592315674e-02,9.755075443536043167e-04,5.667370278388261795e-03,1.527363155037164688e-02,1.844027894549071789e-03,3.030786477029323578e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.705231525003910065e-03,7.018406409770250320e-03,2.188284695148468018e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.334825858473777771e-03,1.503545138984918594e-02,2.256599254906177521e-02,7.304018363356590271e-03,1.866655051708221436e-02,1.036000438034534454e-02,1.843392290174961090e-02,1.210877578705549240e-02,1.654341444373130798e-02,1.173584535717964172e-02,1.306985039263963699e-02,1.426143478602170944e-02,1.090704184025526047e-02,1.551053673028945923e-02,0.000000000000000000e+00
